exp_dir,aggregator,alpha,adv_percent,mu,seed,attack_mode,round,macro_f1,macro_f1_val,n_test_total,config_key
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv20_dp0_pers0_mu0.1_modetargeted_label_seed43_datasetedge-iiotset-full,fedprox,0.5,20,0.1,43,targeted,20,0.5148452914874999,,306570,fedprox_alpha0.5_adv20_mu0.1
dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,krum,inf,0,0.0,57,none,20,0.7197117455106872,,306570,krum_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,krum,0.5,10,0.0,47,none,20,0.4845537164355162,,306569,krum_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.1_modenone_seed45_datasetedge-iiotset-full,krum,0.5,0,0.1,45,none,20,0.5236483479556866,,306571,krum_alpha0.5_adv0_mu0.1
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,fedavg,0.1,20,0.0,58,none,20,0.1565686368521761,,306569,fedavg_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,krum,0.05,10,0.0,49,none,20,0.1900304363333662,,306572,krum_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,median,1.0,30,0.0,49,none,20,0.5459095291012555,,306570,median_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed43,krum,1.0,0,0.0,43,none,14,0.0,0.0,0,krum_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,median,0.02,10,0.0,46,none,20,0.3133357884281351,,306570,median_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,median,0.1,0,0.0,53,none,20,0.5352134146268631,,306571,median_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,krum,inf,0,0.0,60,none,20,0.661506502005638,,306570,krum_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,fedavg,0.02,0,0.0,50,none,20,0.34548123941853,,306569,fedavg_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.08_seed45_datasetedge-iiotset-full,fedprox,0.02,0,0.08,45,none,20,0.0,0.0,0,fedprox_alpha0.02_adv0_mu0.08
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,fedavg,0.5,30,0.0,52,none,20,0.0022954768021307,,306571,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,median,inf,30,0.0,46,none,20,0.5017812105477466,,306570,median_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,krum,0.2,10,0.0,48,none,20,0.5715318198813636,,306570,krum_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.005_seed46_datasetedge-iiotset-full,fedprox,0.05,0,0.005,46,none,20,0.0,0.0,0,fedprox_alpha0.05_adv0_mu0.005
dsedge-iiotset-full_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,median,0.05,10,0.0,49,none,20,0.5321513908526917,,306572,median_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.5,0,0.0,45,none,20,0.6761330425364422,,306571,median_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv10_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,krum,0.02,10,0.0,46,none,20,0.170168536115477,,306570,krum_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,fedavg,0.05,0,0.0,48,none,20,0.5082304738564306,,306570,fedavg_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.1_seed45_datasetedge-iiotset-full,fedprox,0.1,0,0.1,45,none,20,0.0,0.0,0,fedprox_alpha0.1_adv0_mu0.1
dsedge-iiotset-full_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,krum,1.0,10,0.0,47,none,20,0.5772520131665203,,306570,krum_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv20_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,median,1.0,20,0.0,54,none,20,0.546063620881559,,306570,median_alpha1.0_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.01_modegrad_ascent_seed46_datasetedge-iiotset-full,krum,1.0,10,0.01,46,grad,20,0.6220067876391486,,306571,krum_alpha1.0_adv10_mu0.01
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,fedavg,0.1,30,0.0,45,none,20,0.0013598131726338,,306569,fedavg_alpha0.1_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,median,0.1,20,0.0,43,none,20,0.5166673815388397,,306568,median_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,fedavg,1.0,30,0.0,52,none,20,0.0508340190420804,,306570,fedavg_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,krum,0.1,10,0.0,50,none,20,0.34953418478147,,306569,krum_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.1_modesign_flip_topk_seed43_datasetedge-iiotset-full,krum,0.1,10,0.1,43,sign,20,0.1670019007230337,,306568,krum_alpha0.1_adv10_mu0.1
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,median,0.5,30,0.0,49,none,20,0.229702982714569,,306570,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed50_datasetedge-iiotset-full,median,0.5,30,0.0,50,targeted,20,0.3374626448770934,,306569,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv30_dp0_pers0_mu0.05_modetargeted_label_seed46_datasetedge-iiotset-full,fedprox,0.1,30,0.05,46,targeted,20,0.2938157696512687,,306570,fedprox_alpha0.1_adv30_mu0.05
dsedge-iiotset-full_comp_krum_alpha0.1_adv20_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,krum,0.1,20,0.0,45,none,20,0.1183350704503933,,306569,krum_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed49_datasetedge-iiotset-full,fedavg,0.5,20,0.0,49,targeted,20,0.5991647611534158,,306570,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,median,0.1,10,0.0,56,none,20,0.6004512457417494,,306569,median_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,0.5,0,0.0,56,none,20,0.5981198835827205,,306571,krum_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,bulyan,inf,10,0.0,51,none,20,0.6497859199802415,,306570,bulyan_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed46_datasetedge-iiotset-full,median,0.5,30,0.0,46,sign,20,0.5341601214135956,,306568,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.05_adv10_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,bulyan,0.05,10,0.0,57,none,20,0.4047959528243965,,306570,bulyan_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,median,0.1,10,0.0,61,none,20,0.4830510451206916,,306571,median_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,bulyan,1.0,0,0.0,58,none,20,0.6828982803582614,,306570,bulyan_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.05_adv10_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,bulyan,0.05,10,0.0,60,none,20,0.1699209942857699,,306571,bulyan_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,krum,0.5,0,0.0,61,none,20,0.633342925309767,,306570,krum_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,bulyan,0.2,0,0.0,47,none,20,0.6409523029660422,,306569,bulyan_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,krum,1.0,20,0.0,52,none,20,0.5345839092781542,,306570,krum_alpha1.0_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,fedavg,0.02,20,0.0,48,none,20,0.1007008622111446,,306570,fedavg_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv10_dp0_pers0_mu0.05_modesign_flip_topk_seed46_datasetedge-iiotset-full,fedprox,0.5,10,0.05,46,sign,20,0.5403410134051132,,306568,fedprox_alpha0.5_adv10_mu0.05
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed49_datasetedge-iiotset-full,fedavg,0.5,20,0.0,49,label,20,0.5986419052977537,,306570,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.1_modenone_seed46_datasetedge-iiotset-full,bulyan,inf,0,0.1,46,none,20,0.5867031304807424,,306570,bulyan_alphainf_adv0_mu0.1
dsedge-iiotset-full_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,fedavg,inf,10,0.0,55,none,20,0.1426468638310666,,306570,fedavg_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,krum,0.02,20,0.0,53,none,20,0.3538461888734312,,306570,krum_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.1_modegrad_ascent_seed45_datasetedge-iiotset-full,bulyan,0.1,10,0.1,45,grad,20,0.2191582005246659,,306569,bulyan_alpha0.1_adv10_mu0.1
dsedge-iiotset-full_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.01_seed45_datasetedge-iiotset-full,fedprox,0.2,0,0.01,45,none,20,0.0,0.0,0,fedprox_alpha0.2_adv0_mu0.01
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,bulyan,0.1,0,0.0,49,none,20,0.5733254772607985,,306569,bulyan_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv30_dp0_pers0_mu0.01_modetargeted_label_seed45_datasetedge-iiotset-full,krum,1.0,30,0.01,45,targeted,20,0.4675084316467654,,306570,krum_alpha1.0_adv30_mu0.01
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.1_modenone_seed44_datasetedge-iiotset-full,krum,0.1,0,0.1,44,none,20,0.2089246281586019,,306570,krum_alpha0.1_adv0_mu0.1
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_modelabel_flip_seed48_datasetedge-iiotset-full,median,0.5,10,0.0,48,label,20,0.6413318908504542,,306569,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,fedavg,0.5,0,0.0,52,none,20,0.6637832150775325,,306571,fedavg_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed46_datasetedge-iiotset-full,fedavg,0.5,30,0.0,46,sign,20,0.1039925855633001,,306568,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,fedavg,0.2,10,0.0,51,none,20,0.1228388771066069,,306571,fedavg_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alphainf_adv0_dp0_pers0_mu1.0_seed43_datasetedge-iiotset-full,fedprox,inf,0,1.0,43,none,20,0.7166344342088736,0.6973102063926478,229930,fedprox_alphainf_adv0_mu1.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed50_datasetedge-iiotset-full,fedavg,0.5,30,0.0,50,targeted,20,0.3235062735764554,,306569,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv20_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,fedavg,0.05,20,0.0,43,none,20,0.2392156978307428,,306568,fedavg_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed49_datasetedge-iiotset-full,krum,0.5,30,0.0,49,label,20,0.2588515592699769,,306570,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.5_seed45_datasetedge-iiotset-full,fedprox,0.2,0,0.5,45,none,20,0.6920903421527683,0.6784374645494009,229933,fedprox_alpha0.2_adv0_mu0.5
dsedge-iiotset-full_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.05,30,0.0,45,none,20,0.4875177470720319,,306568,median_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed49_datasetedge-iiotset-full,median,0.5,20,0.0,49,targeted,20,0.6451044934013255,,306570,median_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv30_dp0_pers0_mu0.01_modelabel_flip_seed43_datasetedge-iiotset-full,fedprox,1.0,30,0.01,43,label,20,0.441669712456304,,306569,fedprox_alpha1.0_adv30_mu0.01
dsedge-iiotset-full_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,krum,inf,20,0.0,59,none,20,0.5537383450919098,,306570,krum_alphainf_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,fedavg,1.0,0,0.0,51,none,20,0.6858804251841404,,306569,fedavg_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,krum,0.1,0,0.0,44,none,20,0.3236974640273385,,306570,krum_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,krum,0.2,30,0.0,44,none,20,0.4407168628606207,,306569,krum_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.01_modetargeted_label_seed43_datasetedge-iiotset-full,krum,0.5,10,0.01,43,targeted,20,0.6329961000765739,,306570,krum_alpha0.5_adv10_mu0.01
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,krum,1.0,0,0.0,55,none,20,0.6412344479955846,,306571,krum_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.2_adv10_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,bulyan,0.2,10,0.0,55,none,20,0.4344991300938436,,306569,bulyan_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.5,10,0.0,45,none,20,0.4024594156300569,,306571,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,median,0.02,20,0.0,60,none,20,0.0822162785298434,,306572,median_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.05_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,krum,0.05,0,0.0,51,none,20,0.3149580717753383,,306570,krum_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,0.5,20,0.0,56,none,20,0.5567520059600808,,306571,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.1_modelabel_flip_seed44_datasetedge-iiotset-full,krum,0.5,10,0.1,44,label,20,0.5289551415016379,,306571,krum_alpha0.5_adv10_mu0.1
dsedge-iiotset-full_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,krum,0.05,20,0.0,58,none,20,0.3069341434799702,,306571,krum_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,fedavg,0.1,10,0.0,49,none,20,0.3868206452500871,,306569,fedavg_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,krum,0.5,20,0.0,61,none,20,0.4157565306329626,,306570,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv30_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,fedavg,0.02,30,0.0,51,none,20,0.2362914621505192,,306570,fedavg_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,median,0.02,20,0.0,57,none,20,0.30416528313622,,306570,median_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,fedavg,0.5,30,0.0,56,none,20,0.4359913035560909,,306571,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.1_modenone_seed44_datasetedge-iiotset-full,krum,1.0,0,0.1,44,none,20,0.560131820826214,,306570,krum_alpha1.0_adv0_mu0.1
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,fedavg,0.02,0,0.0,54,none,20,0.3941830674342422,,306570,fedavg_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu1.0_seed44_datasetedge-iiotset-full,fedprox,0.05,0,1.0,44,none,20,0.5914562331012635,0.5804726459983864,229933,fedprox_alpha0.05_adv0_mu1.0
dsedge-iiotset-full_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,median,0.02,10,0.0,42,none,20,0.5364267522547738,,306568,median_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,median,0.1,0,0.0,57,none,20,0.5479579615466724,,306570,median_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,median,0.05,0,0.0,60,none,20,0.4890405659659901,,306571,median_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.005_seed46_datasetedge-iiotset-full,fedprox,0.2,0,0.005,46,none,20,0.0,0.0,0,fedprox_alpha0.2_adv0_mu0.005
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,fedavg,0.5,30,0.0,61,none,20,0.0219469301932782,,306570,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,krum,0.5,10,0.0,43,none,20,0.6332606954724795,,306570,krum_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,median,0.1,0,0.0,60,none,20,0.6522332473307689,,306571,median_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,median,0.5,20,0.0,50,none,20,0.4901819115803936,,306569,median_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,krum,inf,0,0.0,53,none,20,0.6731141761794007,,306570,krum_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,median,0.05,0,0.0,57,none,20,0.4142851236844651,,306570,median_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed49_datasetedge-iiotset-full,bulyan,0.5,10,0.0,49,targeted,20,0.6343152225797533,,306570,bulyan_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.02_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,bulyan,0.02,0,0.0,50,none,20,0.3689661346109266,,306569,bulyan_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,fedavg,inf,0,0.0,57,none,20,0.7159100025685106,,306570,fedavg_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv30_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,median,0.2,30,0.0,42,none,20,0.4211317499991951,,306570,median_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,fedavg,0.05,10,0.0,61,none,20,0.2726749305642928,,306570,fedavg_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,fedavg,0.2,20,0.0,44,none,20,0.1223921341504542,,306569,fedavg_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,median,1.0,0,0.0,46,none,20,0.686178076089921,,306571,median_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu1.0_seed45_datasetedge-iiotset-full,fedprox,1.0,0,1.0,45,none,20,0.6958815277324172,0.7024574519486773,229934,fedprox_alpha1.0_adv0_mu1.0
dsedge-iiotset-full_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,median,0.2,0,0.0,59,none,20,0.6520005900935679,,306569,median_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,fedavg,0.05,10,0.0,56,none,20,0.3878674337093614,,306569,fedavg_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,fedavg,inf,0,0.0,60,none,20,0.7087087240910875,,306570,fedavg_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,fedavg,inf,30,0.0,59,none,20,0.0425009786998292,,306570,fedavg_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed44_datasetedge-iiotset-full,krum,0.5,30,0.0,44,sign,20,0.4500308039391028,,306571,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,krum,0.1,10,0.0,54,none,20,0.4243034683513529,,306570,krum_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.01_modenone_seed44_datasetedge-iiotset-full,krum,inf,0,0.01,44,none,20,0.6511706087556626,,306570,krum_alphainf_adv0_mu0.01
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv30_dp0_pers0_mu0.01_modetargeted_label_seed45_datasetedge-iiotset-full,fedprox,1.0,30,0.01,45,targeted,20,0.4972539743202531,,306570,fedprox_alpha1.0_adv30_mu0.01
dsedge-iiotset-full_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,median,0.1,20,0.0,47,none,20,0.3123593936834433,,306571,median_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,fedavg,1.0,30,0.0,56,none,20,0.0306633659967253,,306569,fedavg_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.01_modegrad_ascent_seed42_datasetedge-iiotset-full,krum,1.0,10,0.01,42,grad,20,0.6186922280849145,,306568,krum_alpha1.0_adv10_mu0.01
dsedge-iiotset-full_comp_median_alpha1.0_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,median,1.0,20,0.0,50,none,20,0.6155277741116486,,306570,median_alpha1.0_adv20_mu0.0
