experiment,aggregation,alpha,seed,mu,dataset,num_clients,num_rounds,final_round,num_clients_reporting,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,acc_mean,acc_std
dsedge-iiotset-nightly_p0b1bacd1_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-nightly,krum,1.0,45,0.0,edge-iiotset-nightly,6,20,20,6,0.7093547632240714,0.020227244050458806,0.6851170671440865,0.7466728130142583,0.966660442729404,0.0025384713002016153
dsedge-iiotset-nightly_p0b1bacd1_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-nightly,median,1.0,45,0.0,edge-iiotset-nightly,6,20,20,6,0.7192184477112004,0.012422713303230463,0.7043752347372461,0.7357946542885008,0.9672620899981328,0.001707220432040206
dsedge-iiotset-nightly_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.05_seed43,unknown,0.2,43,0.05,edge-iiotset-nightly,6,15,15,6,0.5560043269628834,0.06716399954002711,0.4569018057649668,0.6241566338096464,0.9890152431824024,0.008347354372188401
dsedge-iiotset-nightly_comp_fedavg_alpha0.5_adv0_dp0_pers3_mu0.0_seed51,fedavg,0.5,51,0.0,edge-iiotset-nightly,6,15,10,6,0.6359718836249129,0.0323253324784332,0.5838622254637925,0.6843813523744464,0.9599910220574106,0.02731662227940293
dsedge-iiotset-nightly_comp_fedprox_alpha0.5_adv0_dp0_sigma0.0_pers0_mu0.05_cf1.0_le1_idx49_seed51,unknown,0.5,51,0.05,edge-iiotset-nightly,6,15,15,6,0.5564419873183919,0.0323768406981186,0.5006621374338155,0.5975049828344408,0.9562976406551931,0.02949421174579952
dsedge-iiotset-nightly_comp_bulyan_alpha0.1_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx57_seed44,bulyan,0.1,44,0.0,edge-iiotset-nightly,6,15,15,6,0.6068162484712658,0.04995829532557545,0.5519560494198074,0.6751414768806073,0.984719603896034,0.01501300028292313
dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,krum,1.0,42,0.0,edge-iiotset-nightly,6,15,15,6,0.664745226648436,0.022274581902833903,0.639767072090974,0.7013353619507463,0.9623873593289315,0.0030083874889784063
dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed44,krum,1.0,44,0.0,edge-iiotset-nightly,6,15,15,6,0.6989809436701877,0.045923310925852535,0.6552761213574249,0.7800093887279501,0.9657094805033013,0.003279720646672778
dsedge-iiotset-nightly_p0b1bacd1_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-nightly,bulyan,1.0,49,0.0,edge-iiotset-nightly,6,20,20,6,0.7010376995870079,0.032600490170771546,0.6572832202697091,0.7408603265421121,0.9658202111989378,0.0016121879801117582
dsedge-iiotset-nightly_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.01_seed43,unknown,0.05,43,0.01,edge-iiotset-nightly,6,15,15,6,0.47659552821609935,0.07931979608513275,0.3647853317190097,0.5688215017816456,0.9732780689938116,0.03386264180467828
dsedge-iiotset-nightly_comp_fedavg_alpha0.5_adv0_dp1_pers0_mu0.0_seed49,fedavg,0.5,49,0.0,edge-iiotset-nightly,6,15,15,6,0.6466661574353123,0.04928507814894823,0.5915943817365189,0.7074701592801355,0.9290104052676941,0.03966710219367262
dsedge-iiotset-nightly_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed44,median,1.0,44,0.0,edge-iiotset-nightly,6,15,15,6,0.6625741713558134,0.039037755551172025,0.6078420602009902,0.7127794704420559,0.9652734520991654,0.001366263353976817
dsedge-iiotset-nightly_comp_fedprox_alpha0.1_adv0_dp0_sigma0.0_pers0_mu0.05_cf1.0_le1_idx20_seed47,unknown,0.1,47,0.05,edge-iiotset-nightly,6,15,15,6,0.4355180139244644,0.03652627785052753,0.38881266315951263,0.4807342787019284,0.9579354604495363,0.0505369993125777
dsedge-iiotset-nightly_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.01_seed44,unknown,0.05,44,0.01,edge-iiotset-nightly,6,15,15,6,0.47372079389050903,0.08876931089863944,0.3803318496216876,0.6264727502363427,0.9829623156619648,0.02139394059803958
dsedge-iiotset-nightly_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed42,fedavg,0.05,42,0.0,edge-iiotset-nightly,6,15,15,6,0.4974543862415384,0.06491542640909645,0.41267477538462416,0.5916624340354331,0.9785053003075573,0.03526460103091494
dsedge-iiotset-nightly_comp_fedprox_alpha0.5_adv0_dp0_sigma0.0_pers0_mu0.05_cf1.0_le1_idx48_seed50,unknown,0.5,50,0.05,edge-iiotset-nightly,6,15,15,6,0.598114107960633,0.033311065256965124,0.5760598340976166,0.665436184612539,0.9610616163140113,0.029474686767610177
dsedge-iiotset-nightly_comp_bulyan_alpha0.1_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx9_seed51,bulyan,0.1,51,0.0,edge-iiotset-nightly,6,15,15,6,0.527393781254209,0.0393961540645718,0.4999859085464666,0.604013581956942,0.9828294788616412,0.02479202959579166
dsedge-iiotset-nightly_p0b1bacd1_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-nightly,krum,1.0,49,0.0,edge-iiotset-nightly,6,20,20,6,0.708214151578868,0.0214578802925649,0.6781071840840428,0.7371732249378049,0.9647932615505902,0.0011721289510031512
dsedge-iiotset-nightly_comp_bulyan_alpha0.1_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx55_seed42,bulyan,0.1,42,0.0,edge-iiotset-nightly,6,15,15,6,0.5985603405032892,0.05489962853525792,0.5120963939828519,0.6419177318903871,0.9784083822568784,0.03253495178207613
dsedge-iiotset-nightly_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.05_seed43_datasetedge-iiotset-nightly,unknown,1.0,43,0.05,edge-iiotset-nightly,6,20,20,6,0.7122271856223341,0.021886124086131303,0.6896222932488368,0.7411940740187348,0.9669448943150202,0.0013730150377599141
dsedge-iiotset-nightly_comp_fedprox_alpha0.05_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx1_seed48,unknown,0.05,48,0.0,edge-iiotset-nightly,6,15,15,6,0.5592537951936374,0.1505186249061865,0.3664306882698003,0.7098148838808015,0.9631396127144793,0.04876293499834032
dsedge-iiotset-nightly_p0b1bacd1_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-nightly,bulyan,1.0,42,0.0,edge-iiotset-nightly,6,20,20,6,0.7146304307329934,0.015507315272839987,0.6923344292816278,0.7358940018768098,0.9662351403497853,0.0015310126630718745
dsedge-iiotset-nightly_p0b1bacd1_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-nightly,krum,1.0,48,0.0,edge-iiotset-nightly,6,20,20,6,0.705355725783763,0.032914603629259305,0.6675422081385106,0.7581487764675351,0.9644924379162259,0.007950942827875267
dsedge-iiotset-nightly_p0b1bacd1_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-nightly,median,1.0,46,0.0,edge-iiotset-nightly,6,20,20,6,0.7053585919641137,0.031114697392658645,0.6517575278458523,0.7350271815744357,0.9658617041140225,0.0009767814699746915
dsedge-iiotset-nightly_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.05_seed42,unknown,0.5,42,0.05,edge-iiotset-nightly,6,15,15,6,0.5983217303525454,0.0381272802008943,0.5416410848936741,0.6470555523182735,0.964186194264298,0.034616067584855865
dsedge-iiotset-nightly_p0b1bacd1_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-nightly,bulyan,1.0,48,0.0,edge-iiotset-nightly,6,20,20,6,0.7012945442705703,0.041875832596478084,0.6245919727238884,0.7376707000302493,0.9654571481919463,0.003580143750494339
dsedge-iiotset-nightly_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.01_seed45,unknown,,45,0.01,edge-iiotset-nightly,6,15,15,6,0.6836945915086425,0.016915796437780836,0.6663679528544334,0.7126061425602095,0.9653253602425148,0.002014057367267886
dsedge-iiotset-nightly_p0b1bacd1_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-nightly,bulyan,1.0,45,0.0,edge-iiotset-nightly,6,20,20,6,0.7411737727278903,0.028558079676691432,0.6988858757440864,0.7705832590116815,0.967106491566565,0.002406258181939386
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,krum,1.0,42,0.0,edge-iiotset-full,6,15,15,6,0.6662780534006917,0.03963270110870229,0.6289591056806582,0.7355470827073096,0.9617575105196203,0.00478109387627624
dsedge-iiotset-nightly_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.1_seed45,unknown,,45,0.1,edge-iiotset-nightly,6,15,15,6,0.5826261859017621,0.01412605804391751,0.563151172726133,0.5977834062982315,0.9630517835638055,0.002900434571413828
dsedge-iiotset-nightly_comp_fedprox_alpha0.1_adv0_dp0_sigma0.0_pers0_mu0.1_cf1.0_le1_idx27_seed49,unknown,0.1,49,0.1,edge-iiotset-nightly,6,15,15,6,0.4886013936746445,0.08013004401708053,0.3527305001029018,0.5910376719458597,0.9698169204025593,0.045064379749530564
dsedge-iiotset-nightly_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.05_seed45,unknown,0.1,45,0.05,edge-iiotset-nightly,6,15,15,6,0.5225610080976133,0.043594197597388716,0.4581613998226431,0.5638405918341046,0.9646381894300202,0.07820548991323215
dsedge-iiotset-nightly_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.1_seed42,unknown,0.5,42,0.1,edge-iiotset-nightly,6,15,15,6,0.5567321456574994,0.033132313614269646,0.5189214159533794,0.5960257656946467,0.961108215382939,0.0403412143296515
dsedge-iiotset-nightly_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-nightly,median,1.0,45,0.0,edge-iiotset-nightly,6,20,20,6,0.6945083196129446,0.03636015337793622,0.6479853700436132,0.7413519532745007,0.966405049624185,0.004016732495960629
dsedge-iiotset-nightly_comp_fedavg_alpha1.0_adv0_dp0_pers1_mu0.0_seed46,fedavg,1.0,46,0.0,edge-iiotset-nightly,12,15,15,12,0.6813694720381146,0.029453197494466645,0.6298258081170299,0.7285749779023668,0.9636123915119804,0.003971460558256117
dsedge-iiotset-nightly_comp_fedprox_alpha0.2_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx31_seed48,unknown,0.2,48,0.0,edge-iiotset-nightly,6,15,15,6,0.6241655985029477,0.038064076851454014,0.5755977390346654,0.6662429200601541,0.9782774467721667,0.03046831732656966
dsedge-iiotset-nightly_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.01_seed42,unknown,0.1,42,0.01,edge-iiotset-nightly,6,15,15,6,0.5728421696530497,0.07177544280177359,0.4625775096363332,0.6451119689665904,0.978399335446811,0.03061031648218121
dsedge-iiotset-nightly_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.01_seed44_datasetedge-iiotset-nightly,unknown,1.0,44,0.01,edge-iiotset-nightly,6,20,20,6,0.7050413794689224,0.025088356634435604,0.6784912159361715,0.7482715587183458,0.9660313109920684,0.001033835088883441
dsedge-iiotset-nightly_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.1_seed44,unknown,1.0,44,0.1,edge-iiotset-nightly,6,15,15,6,0.5804381856971731,0.03364345210023121,0.5299611756034893,0.6186701015631699,0.9656942059949571,0.023077709210845884
dsedge-iiotset-nightly_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed43,fedavg,,43,0.0,edge-iiotset-nightly,6,15,15,6,0.6754328289080155,0.03021777014796544,0.6432776505923121,0.7235605520894725,0.9636954445413397,0.002171910162059007
dsedge-iiotset-nightly_p0b1bacd1_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-nightly,fedavg,1.0,44,0.0,edge-iiotset-nightly,6,20,20,6,0.7111025669867181,0.028812057504971872,0.6766575720049971,0.7552764796433139,0.9667123088732599,0.0014151304531540977
dsedge-iiotset-nightly_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.01_seed42,unknown,,42,0.01,edge-iiotset-nightly,6,15,15,6,0.6684659241472346,0.02368135432874467,0.6435814916328374,0.7079616393206499,0.9609235496864748,0.005143591518354218
dsedge-iiotset-nightly_p0b1bacd1_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-nightly,median,1.0,50,0.0,edge-iiotset-nightly,6,20,20,6,0.6951272972252607,0.03329425367259649,0.6366448841659228,0.7338614101753352,0.9640775087653783,0.00489225487695131
dsedge-iiotset-nightly_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.05_seed45,unknown,0.05,45,0.05,edge-iiotset-nightly,6,15,15,6,0.32946692925085985,0.04278537720928133,0.27813084554102846,0.39761878478367874,0.9851241468733385,0.022715937281740796
dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-nightly,krum,1.0,46,0.0,edge-iiotset-nightly,6,20,20,6,0.7116769276457381,0.0199854290476345,0.6861313931025279,0.7422067558114611,0.9675989369212242,0.0015838840919148325
dsedge-iiotset-nightly_comp_bulyan_alpha0.2_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx14_seed51,bulyan,0.2,51,0.0,edge-iiotset-nightly,6,15,15,6,0.6023640117942931,0.05102868046098372,0.5144747987302484,0.6509917521631848,0.9513753373572823,0.06885679440753101
dsedge-iiotset-nightly_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-nightly,bulyan,1.0,46,0.0,edge-iiotset-nightly,6,20,20,6,0.7071691065860071,0.02556982685496287,0.6727763339417436,0.733005068813841,0.96695527594369,0.002041641708187768
dsedge-iiotset-nightly_comp_bulyan_alpha0.05_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx0_seed47,bulyan,0.05,47,0.0,edge-iiotset-nightly,6,15,15,6,0.622278779283885,0.06352131767293744,0.5045291010055423,0.6961774686726762,0.9815642238491679,0.02499682654440165
dsedge-iiotset-nightly_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.1_seed46,unknown,0.05,46,0.1,edge-iiotset-nightly,6,15,15,6,0.3652950106664829,0.08763928991586904,0.2800267938307154,0.5049702261345268,0.9445432473020138,0.06636177728278353
dsedge-iiotset-nightly_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.0_seed44,fedavg,0.2,44,0.0,edge-iiotset-nightly,6,15,15,6,0.6083051569022431,0.05630654589501814,0.5254588895608473,0.6580707829429707,0.9753099864898099,0.03103070146152192
