run_id,quality_state,max_round,parsed_row_count,dataset,aggregation
unsw_simple_615f4f52a2_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.002_seed43,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6162d313c9_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.01_seed42,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6164318964_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_617303aceb_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_617e244524_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_6187ab61c5_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.0_seed60_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_618b3f6662_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed59_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_61a332eace_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.5_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_61b7f7bcdb_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.01_seed44_srcedge-iiotset-full,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_61bf93e7b6_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.2_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_61c7acb24b_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,40,unsw,median
unsw_simple_61d0b41e6e_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_61d3ce3080_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_61d922926c_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_seed56_srccic,empty_metrics,,0,unsw,median
unsw_simple_61d95b3291_comp_fedavg_alpha0.5_adv0_dp1_dpnoise2.0_pers0_mu0.0_seed43,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_61dd238fed_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed49_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_61e960e5af_comp_bulyan_alpha0.02_adv0_dp0_pers0_mu0.0_seed59_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_61f68d5909_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_620576e487_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_62061f8090_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.2_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_620846caec_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.01_seed45,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_62113ea7a8_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.08_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6219893b89_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed58,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_62265ef01f_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed59_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6227731403_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.08_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_6235e3d635_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_62422442c2_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed56,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_625bdd126a_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_626497064b_comp_bulyan_alpha0.05_adv10_dp0_pers0_mu0.0_seed56_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_626ecb695c_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_6278ce6184_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.005_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_628f3e4010_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_62950e0ab7_comp_bulyan_alpha0.02_adv0_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_629b427f0a_comp_fedprox_alphainf_adv20_dp0_pers0_mu0.01_seed42,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_62a18d03a3_comp_fedavg_alpha0.5_adv0_dp1_dpnoise1.0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_62a34a8109_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed57_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_62a3bc41ed_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_62a5579409_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.05_seed46,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_62a9950b27_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_62b7b30695_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed43,truncated_before_target,1.0,1,unsw,krum
unsw_simple_62b7f0daf9_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed43,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_62c5d7477e_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed49_srccic,complete_or_exceeds_target,20.0,40,unsw,krum
unsw_simple_62c602c417_comp_fedprox_alpha0.5_adv10_dp0_pers0_mu0.01_seed46,truncated_before_target,1.0,1,unsw,fedprox
unsw_simple_62e1c6ee2e_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.05_seed42,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_62e434008f_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.05_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_62e5ba6c55_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed48_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_62fdcce4a2_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.05_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_6300dfcbf3_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.01_seed44,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_6315e6c0c7_comp_krum_alphainf_adv10_dp0_pers0_mu0.0_seed45,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_6317442caf_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_seed61_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_6320bf43de_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_63266272f9_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.01_seed45,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_6329380b1a_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_633738b933_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed54,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_634916572c_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.08_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_6350ccfd05_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.1_seed43_srcedge-iiotset-full,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_63683f98f6_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.05_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_6378446fc1_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_637c3eea20_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.2_seed42,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_639310df3a_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.02_seed43,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_639423f4a9_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_63962fa7b2_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_639c6b5cb1_comp_krum_alpha0.1_adv20_dp0_pers0_mu0.0_seed47_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_63a6ae0056_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed56_srccic,empty_metrics,,0,unsw,fedavg
unsw_simple_63aa0739e7_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed56_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_63af0410e5_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed47,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_63af44dd5c_comp_bulyan_alpha0.02_adv0_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_63b7f60f7f_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed58_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_63c4dd167f_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.02_seed46,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_63d478c0d8_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.08_seed42,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_63dcc768bb_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_63e19ef676_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed47_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_63ebffe918_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_63fe68c9e1_comp_krum_alpha0.02_adv0_dp0_pers0_mu0.0_seed48,truncated_before_target,1.0,1,unsw,krum
unsw_simple_640b040a27_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_640fb75642_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed54_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_641393cc8c_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_641724362d_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_641780ff31_comp_fedprox_alpha1.0_adv20_dp0_pers0_mu0.1_seed46,truncated_before_target,1.0,1,unsw,fedprox
unsw_simple_6417d4b80b_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.05_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_641c7c8f0b_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_641e1659ff_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.02_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6422b91da3_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_6436ed27da_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed49_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_643b193ee6_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed58_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_644b075a75_comp_krum_alphainf_adv20_dp0_pers0_mu0.01_seed42_srcedge-iiotset-full,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_645ae0d43b_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed56,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_645e3dd012_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.1_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_645e5cb462_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.1_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6468b6abfe_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.08_seed42,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_646e71116f_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_647105abce_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_6471562068_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed59_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_6473dafee1_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed48,truncated_before_target,1.0,1,unsw,krum
unsw_simple_6479022e97_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed58_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_647dc51b8e_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_648b96d3c3_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed45,truncated_before_target,1.0,1,unsw,bulyan
unsw_simple_6495318080_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed53_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_6496d482de_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_64ab8d5a0a_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_64b1932a74_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.002_seed44,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_64c223f23e_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.01_seed43_srcedge-iiotset-full,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_64c5b13c7d_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.01_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_64cfd70766_comp_fedavg_alpha0.5_adv0_dp1_dpnoise0.3_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_64d429a902_comp_fedavg_alpha0.02_adv30_dp0_pers0_mu0.0_seed60,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_64d5fe438b_comp_krum_alpha0.02_adv10_dp0_pers0_mu0.0_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_64dcbd7b31_comp_median_alpha1.0_adv20_dp0_pers0_mu0.0_seed56_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_64de9e5efe_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_64e763064f_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_seed43,truncated_before_target,1.0,1,unsw,median
unsw_simple_64f479ba28_comp_fedprox_alpha0.1_adv20_dp0_pers0_mu0.01_seed42_srcedge-iiotset-full,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_64f86e4c41_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed50_srccic,truncated_before_target,1.0,1,unsw,fedavg
unsw_simple_64fcd02a7e_comp_krum_alphainf_adv10_dp0_pers0_mu0.0_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_650c73bf46_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_srccic,complete_or_exceeds_target,15.0,15,unsw,bulyan
unsw_simple_650c7ed895_comp_bulyan_alpha0.5_adv30_dp0_pers0_mu0.0_seed43_srccic,empty_metrics,,0,unsw,bulyan
unsw_simple_650ca69976_comp_fedprox_alpha1.0_adv10_dp0_pers0_mu0.1_seed44,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_65136a8b72_comp_fedprox_alpha0.1_adv30_dp0_pers0_mu0.1_seed45_srcedge-iiotset-full,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_652a23fd4f_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_652e7c763a_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed58_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_654580c22e_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed59,truncated_before_target,1.0,1,unsw,median
unsw_simple_654b9fc6d4_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_654fb032e4_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.01_seed44,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6552c4257b_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.08_seed46,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_655e20f0cb_comp_bulyan_alpha0.2_adv10_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_6563792863_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed42,truncated_before_target,1.0,1,unsw,krum
unsw_simple_6585e4522c_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed52_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_6585f50ae3_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_6588ba5653_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_658a70a54c_comp_krum_alphainf_adv30_dp0_pers0_mu0.01_seed42_srcedge-iiotset-full,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_659f32c57e_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_65a527bbaa_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.02_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_65c5ee8bef_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_65c6e92285_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.01_seed44,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_65c9717bb0_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed61_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_65ca09e33d_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed50_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_65d4cc6f9c_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_65ee9d9356_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_65f1ee66f1_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed53,truncated_before_target,1.0,1,unsw,krum
unsw_simple_65f67d8db6_comp_fedprox_alpha0.5_adv10_dp0_pers0_mu0.1_seed46,truncated_before_target,1.0,1,unsw,fedprox
unsw_simple_65f7ebbdab_comp_fedavg_alpha0.5_adv0_dp0_pers3_mu0.0_seed42,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_66085826fb_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed46,truncated_before_target,1.0,1,unsw,median
unsw_simple_660f062991_comp_median_alphainf_adv20_dp0_pers0_mu0.0_seed48_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_661232bbd0_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.005_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_66177bfe22_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_664091d56a_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed47_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_66501a1eb2_comp_krum_alpha0.02_adv10_dp0_pers0_mu0.0_seed48,truncated_before_target,1.0,1,unsw,krum
unsw_simple_66563fbee9_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_665c5158aa_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed55_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_666231f06a_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_66706c3daf_comp_median_alpha0.2_adv30_dp0_pers0_mu0.0_seed53,truncated_before_target,1.0,1,unsw,median
unsw_simple_66709cd434_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed58,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_6671e7426a_comp_median_alpha0.2_adv30_dp0_pers0_mu0.0_seed60,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_667f90a3f5_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,15.0,15,unsw,fedavg
unsw_simple_6680751f92_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_668e262809_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.01_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_669643011c_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_669794451a_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.0_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_669e2ef810_comp_bulyan_alpha0.02_adv10_dp0_pers0_mu0.0_seed47_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_66a8f554c6_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed45,truncated_before_target,1.0,1,unsw,krum
unsw_simple_66c8943f4c_comp_fedavg_alpha1.0_adv10_dp0_pers0_mu0.0_seed45_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_66d1452829_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu1.0_seed48,truncated_before_target,1.0,1,unsw,fedprox
unsw_simple_66dbc4423c_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed56,empty_metrics,,0,unsw,fedavg
unsw_simple_66df0972be_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.0_seed46_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_66e19534be_comp_fedavg_alpha0.5_adv0_dp1_dpnoise0.3_pers0_mu0.0_seed43,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_66fb647a5f_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed54_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_6701e5a4a7_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.002_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6707023eb7_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed48,truncated_before_target,1.0,1,unsw,median
unsw_simple_6723c0e5d1_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_672471dcc3_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.02_seed42,complete_or_exceeds_target,20.0,20,unsw,fedprox
unsw_simple_6728bff495_comp_median_alpha0.2_adv20_dp0_pers0_mu0.0_seed50_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_6736762b1b_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.002_seed42_srccic,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_6737fcecac_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,unsw,krum
unsw_simple_674936f61c_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.1_seed42,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_674fda4c4e_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed43_srccic,complete_or_exceeds_target,20.0,20,unsw,median
unsw_simple_67557c8a33_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed60_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_675b5f87ed_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed44_srccic,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_675b8713fb_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,unsw,fedavg
unsw_simple_67668e900e_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,unsw,bulyan
unsw_simple_677cd45120_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed53_srccic,complete_or_exceeds_target,20.0,21,unsw,fedavg
