run_id,canonical_run_id,is_canonical,canonical_key_id,duplicate_group_size,dataset,aggregation,alpha,adv_percent,attack_mode,fedprox_mu,seed,quality_state,quality_rank,max_round,parsed_row_count
dscic_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed61_datasetcic,dscic_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed61_datasetcic,True,01c68c7ca582,1,cic,fedavg,1.0,20.0,targeted_label,0.0,61.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_dfe3768be6_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed52_srccic,unsw_simple_dfe3768be6_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed52_srccic,True,01cc9f8c90db,1,unsw,fedavg,0.1,30.0,sign_flip_topk,0.0,52.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed42_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed42_datasetedge-iiotset-full,True,01cf80304571,1,edge-iiotset-full,median,0.5,30.0,label_flip,0.0,42.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alphainf_adv10_dp0_pers0_mu0.01_modelabel_flip_seed45_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alphainf_adv10_dp0_pers0_mu0.01_modelabel_flip_seed45_datasetedge-iiotset-full,True,01d2b65a7881,1,edge-iiotset-full,krum,inf,10.0,label_flip,0.01,45.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,True,01d3f77dd24a,1,edge-iiotset-full,fedavg,0.1,20.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_d8b8b10b78_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.02_seed42_srccic,unsw_simple_d8b8b10b78_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.02_seed42_srccic,True,01d8e94aebef,1,unsw,fedprox,1.0,0.0,none,0.02,42.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_cf69ab399f_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed42_srccic,unsw_simple_cf69ab399f_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed42_srccic,True,01db00e3c071,2,unsw,fedavg,inf,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_7882ad0940_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed42_srccic,unsw_simple_cf69ab399f_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed42_srccic,False,01db00e3c071,2,unsw,fedavg,inf,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.2_seed43,comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.2_seed43,True,01dfe72e98ae,1,unsw,fedavg,0.5,0.0,none,0.2,43.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.005_seed43,comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.005_seed43,True,01e64bac7b0f,1,unsw,fedavg,0.2,0.0,none,0.005,43.0,complete_or_exceeds_target,0,20.0,20
cic_simple_48744c23ea_comp_krum_alpha0.05_adv0_dp0_pers0_mu0.0_seed55,cic_simple_48744c23ea_comp_krum_alpha0.05_adv0_dp0_pers0_mu0.0_seed55,True,01e6aad820cd,2,cic,krum,0.05,0.0,none,0.0,55.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.05_adv0_dp0_pers0_mu0.0_n10_r20_modenone_seed55_datasetcic,cic_simple_48744c23ea_comp_krum_alpha0.05_adv0_dp0_pers0_mu0.0_seed55,False,01e6aad820cd,2,cic,krum,0.05,0.0,none,0.0,55.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,True,01e6b825d405,1,edge-iiotset-full,fedavg,0.02,0.0,none,0.0,58.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_3b9022c216_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed59_srccic,unsw_simple_3b9022c216_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed59_srccic,True,01f0712180db,1,unsw,fedavg,0.02,0.0,none,0.0,59.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv20_dp0_pers0_mu0.01_modesign_flip_topk_seed44_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alpha0.5_adv20_dp0_pers0_mu0.01_modesign_flip_topk_seed44_datasetedge-iiotset-full,True,01f15c006174,1,edge-iiotset-full,fedprox,0.5,20.0,sign_flip_topk,0.01,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_e876f96f64_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed44_srccic,unsw_simple_e876f96f64_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed44_srccic,True,01f6e0d2ab42,1,unsw,fedavg,0.5,30.0,none,0.0,44.0,complete_or_exceeds_target,0,20.0,20
dsmixed_silo_3dataset_p63468e09_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu5.0_seed62_datasetmixed_silo_3dataset,dsmixed_silo_3dataset_p63468e09_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu5.0_seed62_datasetmixed_silo_3dataset,True,01f872188cd5,1,mixed_silo_3dataset,fedavg,0.02,20.0,none,5.0,62.0,truncated_before_target,1,1.0,1
cic_simple_dc18017abe_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed54,cic_simple_dc18017abe_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed54,True,01ff77d64d50,1,cic,median,0.02,30.0,none,0.0,54.0,complete_or_exceeds_target,0,20.0,20
cic_simple_72f7f25fbe_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed52,cic_simple_72f7f25fbe_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed52,True,0201cddf0b97,1,cic,median,0.05,20.0,none,0.0,52.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_146ec3907c_comp_krum_alpha0.1_adv20_dp0_pers0_mu0.01_seed46,unsw_simple_146ec3907c_comp_krum_alpha0.1_adv20_dp0_pers0_mu0.01_seed46,True,020a155bf48f,1,unsw,krum,0.1,20.0,sign_flip_topk,0.01,46.0,complete_or_exceeds_target,0,20.0,20
cic_simple_5588740885_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed45,cic_simple_5588740885_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed45,True,020c1f324a53,1,cic,fedavg,0.2,10.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_1248383f24_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed61_srccic,unsw_simple_1248383f24_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed61_srccic,True,020f2558ca1f,1,unsw,median,0.02,10.0,targeted_label,0.0,61.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,dscic_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,True,020fb161e45e,1,cic,median,0.05,10.0,sign_flip_topk,0.0,52.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_83e06c88d8_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed42_srccic,unsw_simple_83e06c88d8_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed42_srccic,True,02159d840fb2,1,unsw,fedavg,0.2,20.0,grad_ascent,0.0,42.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.08_seed45,comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.08_seed45,True,02166bc7b86c,1,unsw,fedavg,0.02,0.0,none,0.08,45.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.1_modegrad_ascent_seed43_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.1_modegrad_ascent_seed43_datasetedge-iiotset-full,True,021c6a071cfc,1,edge-iiotset-full,krum,0.5,30.0,grad_ascent,0.1,43.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_5296a34271_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.01_seed45,unsw_simple_5296a34271_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.01_seed45,True,022de8b1a655,1,unsw,krum,0.5,0.0,none,0.01,45.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,True,022e725fc190,1,edge-iiotset-full,fedavg,0.5,10.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_68a8b46cd9_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.05_seed44_srccic,unsw_simple_68a8b46cd9_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.05_seed44_srccic,True,0232b3d6b5f0,1,unsw,fedavg,0.2,0.0,none,0.05,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_0829558577_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed51_srccic,unsw_simple_0829558577_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed51_srccic,True,023702b8a56c,1,unsw,fedavg,0.2,10.0,label_flip,0.0,51.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,True,023d0c59cb1d,1,edge-iiotset-full,krum,0.05,30.0,none,0.0,53.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_28f67d1005_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.01_seed45,unsw_simple_28f67d1005_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.01_seed45,True,024401ecba3c,1,unsw,fedprox,1.0,0.0,none,0.01,45.0,truncated_before_target,1,1.0,1
unsw_simple_079e2ad8f4_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_079e2ad8f4_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed56_srccic,True,02471940e65e,1,unsw,fedavg,0.5,20.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,True,024c3af9bfce,1,edge-iiotset-full,median,1.0,30.0,none,0.0,48.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed51_datasetcic,dscic_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed51_datasetcic,True,02544185e022,1,cic,krum,0.1,10.0,label_flip,0.0,51.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_1a4c4c4397_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed53,unsw_simple_1a4c4c4397_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed53,True,025445ac0b7b,1,unsw,fedavg,1.0,0.0,none,0.0,53.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed48_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed48_datasetedge-iiotset-full,True,02572c2e9acc,1,edge-iiotset-full,median,0.5,30.0,sign_flip_topk,0.0,48.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_b20c996d69_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed45_srccic,unsw_simple_b20c996d69_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed45_srccic,True,02584bb3706a,1,unsw,median,0.5,20.0,targeted_label,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_5425d587aa_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed43_srccic,unsw_simple_5425d587aa_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed43_srccic,True,0259fa757bcd,1,unsw,fedavg,0.2,20.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_e25091a8c1_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.002_seed44_srccic,unsw_simple_e25091a8c1_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.002_seed44_srccic,True,025b3c72f46c,1,unsw,fedavg,1.0,0.0,none,0.002,44.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,dscic_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,True,025d797a42ff,1,cic,median,0.02,30.0,sign_flip_topk,0.0,52.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,True,0262e282a645,1,edge-iiotset-full,median,1.0,30.0,none,0.0,52.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,dscic_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,True,0267cd174923,1,cic,krum,0.05,30.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
cic_simple_e1207b773c_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.02_seed43,cic_simple_e1207b773c_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.02_seed43,True,026bc884ee2d,2,cic,fedprox,1.0,0.0,none,0.02,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.02_n10_r20_modenone_seed43_datasetcic,cic_simple_e1207b773c_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.02_seed43,False,026bc884ee2d,2,cic,fedprox,1.0,0.0,none,0.02,43.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-nightly_comp_bulyan_alpha0.05_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx3_seed50,dsedge-iiotset-nightly_comp_bulyan_alpha0.05_adv0_dp0_sigma0.0_pers0_mu0.0_cf1.0_le1_idx3_seed50,True,026bdb30f23d,1,edge-iiotset-nightly,bulyan,0.05,0.0,none,0.0,50.0,complete_or_exceeds_target,0,15.0,15
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed51_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed51_datasetedge-iiotset-full,True,0272fc3256b8,1,edge-iiotset-full,krum,0.5,20.0,targeted_label,0.0,51.0,complete_or_exceeds_target,0,20.0,20
cic_simple_d4be12deb6_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed46,cic_simple_d4be12deb6_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed46,True,0273523d094a,1,cic,median,0.05,20.0,none,0.0,46.0,complete_or_exceeds_target,0,20.0,20
cic_simple_0ff19304d1_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed45,cic_simple_0ff19304d1_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed45,True,027e85a63a3e,1,cic,fedavg,0.2,30.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_793fd3d280_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_seed52_srccic,unsw_simple_793fd3d280_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_seed52_srccic,True,027f9fb1ab71,1,unsw,median,0.1,10.0,sign_flip_topk,0.0,52.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,True,0283470fd19c,1,edge-iiotset-full,median,0.02,30.0,none,0.0,59.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.5_seed42_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.5_seed42_datasetedge-iiotset-full,True,028634a1970d,1,edge-iiotset-full,fedprox,0.1,0.0,none,0.5,42.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,True,0286c49d3252,1,edge-iiotset-full,krum,0.1,10.0,none,0.0,59.0,complete_or_exceeds_target,0,20.0,20
cic_simple_043332ad6e_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45,cic_simple_043332ad6e_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45,True,0288c889c265,3,cic,fedavg,0.5,10.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
cic_simple_93730b22ef_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45,cic_simple_043332ad6e_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45,False,0288c889c265,3,cic,fedavg,0.5,10.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45_datasetcic,cic_simple_043332ad6e_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed45,False,0288c889c265,3,cic,fedavg,0.5,10.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_af496e585e_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed43_srccic,unsw_simple_af496e585e_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed43_srccic,True,028a675efb5d,1,unsw,fedavg,inf,10.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.1_modenone_seed42_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.1_modenone_seed42_datasetedge-iiotset-full,True,029426abd973,1,edge-iiotset-full,krum,0.1,0.0,none,0.1,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_e7fb9358e6_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed45,cic_simple_e7fb9358e6_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed45,True,029951d6eb38,1,cic,median,0.5,20.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_087aa85b15_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed55_srccic,unsw_simple_087aa85b15_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed55_srccic,True,029b8e1936fb,1,unsw,median,0.1,0.0,none,0.0,55.0,complete_or_exceeds_target,0,20.0,20
cic_simple_f94192f3f3_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed60,cic_simple_f94192f3f3_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed60,True,02a1e76f65f6,2,cic,bulyan,1.0,0.0,none,0.0,60.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_n10_r20_modenone_seed60_datasetcic,cic_simple_f94192f3f3_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed60,False,02a1e76f65f6,2,cic,bulyan,1.0,0.0,none,0.0,60.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,True,02a358ef503b,1,edge-iiotset-full,median,0.1,20.0,none,0.0,47.0,complete_or_exceeds_target,0,20.0,20
cic_simple_7722375ff8_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed58,cic_simple_7722375ff8_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed58,True,02ae985b84ff,1,cic,fedavg,0.2,10.0,none,0.0,58.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alphainf_adv30_dp0_pers0_mu0.1_modesign_flip_topk_seed45_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alphainf_adv30_dp0_pers0_mu0.1_modesign_flip_topk_seed45_datasetedge-iiotset-full,True,02b91d207a83,1,edge-iiotset-full,fedprox,inf,30.0,sign_flip_topk,0.1,45.0,complete_or_exceeds_target,0,20.0,20
cic_simple_504437684a_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed51,cic_simple_504437684a_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed51,True,02c1c5996cd3,1,cic,fedavg,0.2,30.0,none,0.0,51.0,complete_or_exceeds_target,0,20.0,20
unsw_pbb521874_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.2_seed46,unsw_pbb521874_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.2_seed46,True,02c20e53eb1e,1,unsw,fedprox,0.05,0.0,none,0.2,46.0,complete_or_exceeds_target,0,20.0,20
cic_simple_bb2371d503_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed49,cic_simple_bb2371d503_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed49,True,02c5d608a42f,1,cic,krum,0.5,20.0,none,0.0,49.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_a70cc38d9a_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.2_seed43_srccic,unsw_simple_a70cc38d9a_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.2_seed43_srccic,True,02e15b618681,1,unsw,fedprox,0.02,0.0,none,0.2,43.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_27f8ec346a_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.1_seed43_srcedge-iiotset-full,unsw_simple_27f8ec346a_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.1_seed43_srcedge-iiotset-full,True,02f3b67f6161,1,unsw,bulyan,0.5,10.0,grad_ascent,0.1,43.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_6278ce6184_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.005_seed42_srccic,unsw_simple_6278ce6184_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.005_seed42_srccic,True,02f58f25b89e,1,unsw,fedprox,0.05,0.0,none,0.005,42.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_349df671f9_comp_median_alpha1.0_adv20_dp0_pers0_mu0.0_seed53_srccic,unsw_simple_349df671f9_comp_median_alpha1.0_adv20_dp0_pers0_mu0.0_seed53_srccic,True,02f5f5d78f35,1,unsw,median,1.0,20.0,targeted_label,0.0,53.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_1cc16a4ecf_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.08_seed46_srccic,unsw_simple_1cc16a4ecf_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.08_seed46_srccic,True,030210d0f552,1,unsw,fedavg,inf,0.0,none,0.08,46.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,True,0304bfd3e55d,1,edge-iiotset-full,median,0.05,30.0,none,0.0,55.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,True,030559920d19,1,edge-iiotset-full,median,0.1,0.0,none,0.0,59.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_28a0ba28fb_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed53_srccic,unsw_simple_28a0ba28fb_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed53_srccic,True,0307ebcaeab6,1,unsw,fedavg,0.2,20.0,targeted_label,0.0,53.0,complete_or_exceeds_target,0,20.0,21
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,True,0308fdb987fd,1,edge-iiotset-full,fedavg,1.0,20.0,none,0.0,57.0,complete_or_exceeds_target,0,20.0,20
cic_simple_97a0c37d2a_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed45,cic_simple_97a0c37d2a_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed45,True,0309f2acb8be,1,cic,krum,0.05,10.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_505dd12ee5_comp_krum_alphainf_adv0_dp0_pers0_mu0.0_seed44_srccic,unsw_simple_505dd12ee5_comp_krum_alphainf_adv0_dp0_pers0_mu0.0_seed44_srccic,True,030ce892b487,1,unsw,krum,inf,0.0,none,0.0,44.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed49_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed49_datasetedge-iiotset-full,True,03190ef11f1e,1,edge-iiotset-full,fedprox,0.1,0.0,none,1.0,49.0,complete_or_exceeds_target,0,20.0,20
